"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.doc0","Input.men1_begin0","Input.men1_end0","Input.men2_begin0","Input.men2_end0","Input.text0","Answer.check_word","Answer.coreferent","Answer.difficulty","Answer.submit","Approve","Reject"
"3RIHDBQ1NEZCFF64JSY74UI7CMTMHJ","3I89T2LWMPTPMM5SG61DJGI46X32DY","Textual Catch 'Em All (#P1Q)","Select all the mentions of the same persons/things","language, cognitive","$0.02","Tue Sep 05 10:50:52 PDT 2017","5","BatchId:2928022;OriginalHitTemplateId:920937340;","3600","1209600","Tue Sep 12 10:50:52 PDT 2017","","","32N49TQG3GJJIZQTHGU8ZOA0YUFAVG","A2D6VL5XE0O4D3","Approved","Tue Sep 05 11:31:50 PDT 2017","Tue Sep 05 11:32:22 PDT 2017","Tue Sep 19 11:32:22 PDT 2017","Wed Sep 13 03:57:18 PDT 2017","","","32","89% (99/111)","89% (99/111)","89% (99/111)","(bn/cnn/01/cnn_0124); part 000","0","0","4","5","&lt;Unknown Speaker&gt;: <b>[Pepsi]</b> hopes to take <b>[Quaker Oats]</b> to a whole new level .<br/>","Oats","no","{}","Submit"
"3RIHDBQ1NEZCFF64JSY74UI7CMTMHJ","3I89T2LWMPTPMM5SG61DJGI46X32DY","Textual Catch 'Em All (#P1Q)","Select all the mentions of the same persons/things","language, cognitive","$0.02","Tue Sep 05 10:50:52 PDT 2017","5","BatchId:2928022;OriginalHitTemplateId:920937340;","3600","1209600","Tue Sep 12 10:50:52 PDT 2017","","","3DH6GAKTYYQ1N1T6YJXRNG53PWHYZ7","A1LUHF0YPTZKHA","Approved","Tue Sep 05 11:00:10 PDT 2017","Tue Sep 05 11:00:21 PDT 2017","Tue Sep 19 11:00:21 PDT 2017","Wed Sep 13 03:57:18 PDT 2017","","","11","90% (18/20)","90% (18/20)","90% (18/20)","(bn/cnn/01/cnn_0124); part 000","0","0","4","5","&lt;Unknown Speaker&gt;: <b>[Pepsi]</b> hopes to take <b>[Quaker Oats]</b> to a whole new level .<br/>","Quaker Oats","no","{}","Submit"
"3RIHDBQ1NEZCFF64JSY74UI7CMTMHJ","3I89T2LWMPTPMM5SG61DJGI46X32DY","Textual Catch 'Em All (#P1Q)","Select all the mentions of the same persons/things","language, cognitive","$0.02","Tue Sep 05 10:50:52 PDT 2017","5","BatchId:2928022;OriginalHitTemplateId:920937340;","3600","1209600","Tue Sep 12 10:50:52 PDT 2017","","","3II4UPYCOJ8PBYXOFRR0J2JY25XQD4","A6HH5DPZUU5WM","Approved","Tue Sep 05 11:39:01 PDT 2017","Tue Sep 05 11:39:12 PDT 2017","Tue Sep 19 11:39:12 PDT 2017","Wed Sep 13 03:57:18 PDT 2017","","","11","99% (137/138)","99% (137/138)","99% (137/138)","(bn/cnn/01/cnn_0124); part 000","0","0","4","5","&lt;Unknown Speaker&gt;: <b>[Pepsi]</b> hopes to take <b>[Quaker Oats]</b> to a whole new level .<br/>","Oats","no","{}","Submit"
"3RIHDBQ1NEZCFF64JSY74UI7CMTMHJ","3I89T2LWMPTPMM5SG61DJGI46X32DY","Textual Catch 'Em All (#P1Q)","Select all the mentions of the same persons/things","language, cognitive","$0.02","Tue Sep 05 10:50:52 PDT 2017","5","BatchId:2928022;OriginalHitTemplateId:920937340;","3600","1209600","Tue Sep 12 10:50:52 PDT 2017","","","3PPTZCWALQLSEZ2K79GXAU21QNXZQ2","A3FFW7Z7ILT14G","Approved","Tue Sep 05 10:53:24 PDT 2017","Tue Sep 05 10:55:07 PDT 2017","Tue Sep 19 10:55:07 PDT 2017","Wed Sep 13 03:57:18 PDT 2017","","","103","100% (1/1)","100% (1/1)","100% (1/1)","(bn/cnn/01/cnn_0124); part 000","0","0","4","5","&lt;Unknown Speaker&gt;: <b>[Pepsi]</b> hopes to take <b>[Quaker Oats]</b> to a whole new level .<br/>","Quaker Oats","no","{}","Submit"
"3RIHDBQ1NEZCFF64JSY74UI7CMTMHJ","3I89T2LWMPTPMM5SG61DJGI46X32DY","Textual Catch 'Em All (#P1Q)","Select all the mentions of the same persons/things","language, cognitive","$0.02","Tue Sep 05 10:50:52 PDT 2017","5","BatchId:2928022;OriginalHitTemplateId:920937340;","3600","1209600","Tue Sep 12 10:50:52 PDT 2017","","","3TESA3PJ31B1UD590RJMLJMN1IQMMT","ACYZO4TUPFMS0","Approved","Tue Sep 05 11:18:53 PDT 2017","Tue Sep 05 11:19:01 PDT 2017","Tue Sep 19 11:19:01 PDT 2017","Wed Sep 13 03:57:18 PDT 2017","","","8","96% (48/50)","96% (48/50)","96% (48/50)","(bn/cnn/01/cnn_0124); part 000","0","0","4","5","&lt;Unknown Speaker&gt;: <b>[Pepsi]</b> hopes to take <b>[Quaker Oats]</b> to a whole new level .<br/>","Oats","no","{}","Submit"
"3UOMW19E6D7NQ0AI513KC1A5DZYC5A","3I89T2LWMPTPMM5SG61DJGI46X32DY","Textual Catch 'Em All (#P1Q)","Select all the mentions of the same persons/things","language, cognitive","$0.02","Tue Sep 05 10:50:52 PDT 2017","5","BatchId:2928022;OriginalHitTemplateId:920937340;","3600","1209600","Tue Sep 12 10:50:52 PDT 2017","","","3E13VNJ1NNWI25TTMQ2W9YR3MYB1IK","A1KFGU5623A7H","Approved","Tue Sep 05 11:14:49 PDT 2017","Tue Sep 05 11:15:39 PDT 2017","Tue Sep 19 11:15:39 PDT 2017","Wed Sep 13 03:57:19 PDT 2017","","","50","100% (2/2)","100% (2/2)","100% (2/2)","(bn/cnn/01/cnn_0124); part 000","0","0","24","24","&lt;Unknown Speaker&gt;: <b>[Pepsi]</b> hopes to take Quaker Oats to a whole new level .<br/> &lt;Unknown Speaker&gt;: I &#x27;m Myron Kandel at the cnnfn newsdesk in New York .<br/> &lt;Unknown Speaker&gt;: <b>[Pepsi]</b> says it expects to double Quaker &#x27;s snack food growth rate .<br/>","Pepsi","yes","{}","Submit"
"3UOMW19E6D7NQ0AI513KC1A5DZYC5A","3I89T2LWMPTPMM5SG61DJGI46X32DY","Textual Catch 'Em All (#P1Q)","Select all the mentions of the same persons/things","language, cognitive","$0.02","Tue Sep 05 10:50:52 PDT 2017","5","BatchId:2928022;OriginalHitTemplateId:920937340;","3600","1209600","Tue Sep 12 10:50:52 PDT 2017","","","3O6CYIULED2GCX4WDVGVLR58C62UWF","A20ZOROWJ3U0TW","Approved","Tue Sep 05 10:59:23 PDT 2017","Tue Sep 05 10:59:51 PDT 2017","Tue Sep 19 10:59:51 PDT 2017","Wed Sep 13 03:57:18 PDT 2017","","","28","92% (11/12)","92% (11/12)","92% (11/12)","(bn/cnn/01/cnn_0124); part 000","0","0","24","24","&lt;Unknown Speaker&gt;: <b>[Pepsi]</b> hopes to take Quaker Oats to a whole new level .<br/> &lt;Unknown Speaker&gt;: I &#x27;m Myron Kandel at the cnnfn newsdesk in New York .<br/> &lt;Unknown Speaker&gt;: <b>[Pepsi]</b> says it expects to double Quaker &#x27;s snack food growth rate .<br/>","Pepsi","yes","{}","Submit"
"3UOMW19E6D7NQ0AI513KC1A5DZYC5A","3I89T2LWMPTPMM5SG61DJGI46X32DY","Textual Catch 'Em All (#P1Q)","Select all the mentions of the same persons/things","language, cognitive","$0.02","Tue Sep 05 10:50:52 PDT 2017","5","BatchId:2928022;OriginalHitTemplateId:920937340;","3600","1209600","Tue Sep 12 10:50:52 PDT 2017","","","3PS7W85Z8Z3Q0OCZKFGT2BBVVR8T9V","A1C52ILM66LWA1","Approved","Tue Sep 05 10:54:12 PDT 2017","Tue Sep 05 10:54:20 PDT 2017","Tue Sep 19 10:54:20 PDT 2017","Wed Sep 13 03:57:18 PDT 2017","","","8","100% (7/7)","100% (7/7)","100% (7/7)","(bn/cnn/01/cnn_0124); part 000","0","0","24","24","&lt;Unknown Speaker&gt;: <b>[Pepsi]</b> hopes to take Quaker Oats to a whole new level .<br/> &lt;Unknown Speaker&gt;: I &#x27;m Myron Kandel at the cnnfn newsdesk in New York .<br/> &lt;Unknown Speaker&gt;: <b>[Pepsi]</b> says it expects to double Quaker &#x27;s snack food growth rate .<br/>","Pepsi","yes","{}","Submit"
"3UOMW19E6D7NQ0AI513KC1A5DZYC5A","3I89T2LWMPTPMM5SG61DJGI46X32DY","Textual Catch 'Em All (#P1Q)","Select all the mentions of the same persons/things","language, cognitive","$0.02","Tue Sep 05 10:50:52 PDT 2017","5","BatchId:2928022;OriginalHitTemplateId:920937340;","3600","1209600","Tue Sep 12 10:50:52 PDT 2017","","","3QIYRE09Y3IAG64KJ6FOE6NK8X4N1L","A22F0YZFZTCDDG","Approved","Tue Sep 05 11:09:46 PDT 2017","Tue Sep 05 11:10:20 PDT 2017","Tue Sep 19 11:10:20 PDT 2017","Wed Sep 13 03:57:19 PDT 2017","","","34","100% (5/5)","100% (5/5)","100% (5/5)","(bn/cnn/01/cnn_0124); part 000","0","0","24","24","&lt;Unknown Speaker&gt;: <b>[Pepsi]</b> hopes to take Quaker Oats to a whole new level .<br/> &lt;Unknown Speaker&gt;: I &#x27;m Myron Kandel at the cnnfn newsdesk in New York .<br/> &lt;Unknown Speaker&gt;: <b>[Pepsi]</b> says it expects to double Quaker &#x27;s snack food growth rate .<br/>","Pepsi","yes","No","Submit"
"3UOMW19E6D7NQ0AI513KC1A5DZYC5A","3I89T2LWMPTPMM5SG61DJGI46X32DY","Textual Catch 'Em All (#P1Q)","Select all the mentions of the same persons/things","language, cognitive","$0.02","Tue Sep 05 10:50:52 PDT 2017","5","BatchId:2928022;OriginalHitTemplateId:920937340;","3600","1209600","Tue Sep 12 10:50:52 PDT 2017","","","3X73LLYYQ1FLKHPYLVI96T3RPM1NHL","ACYZO4TUPFMS0","Approved","Tue Sep 05 11:20:30 PDT 2017","Tue Sep 05 11:20:37 PDT 2017","Tue Sep 19 11:20:37 PDT 2017","Wed Sep 13 03:57:19 PDT 2017","","","7","96% (48/50)","96% (48/50)","96% (48/50)","(bn/cnn/01/cnn_0124); part 000","0","0","24","24","&lt;Unknown Speaker&gt;: <b>[Pepsi]</b> hopes to take Quaker Oats to a whole new level .<br/> &lt;Unknown Speaker&gt;: I &#x27;m Myron Kandel at the cnnfn newsdesk in New York .<br/> &lt;Unknown Speaker&gt;: <b>[Pepsi]</b> says it expects to double Quaker &#x27;s snack food growth rate .<br/>","Pepsi","yes","{}","Submit"
